Table ID,Player Name,Rank,Score,Wonder ID,VP - Civilian,VP - Science,VP - Commerce,VP - Guild,VP - Coins,VP - Wonder,VP - Military (Victory),VP - Military (Defeat)
194721201,superwhite210,3,52,2,5,31,0,6,1,10,3,-4
194721201,Wydsan,4,51,3,8,1,8,5,4,10,16,-1
194719713,kennyhe1,1,71,7,6,50,0,0,0,3,13,-1
194719713,nikki_lauda,2,63,11,18,0,4,11,5,7,18,0
194719713,Fernandel7,3,40,6,20,13,0,7,3,3,0,-6
194719713,Mataiti,4,37,3,12,0,0,12,3,10,5,-5
194711721,Audaces,1,65,6,26,0,0,17,0,10,13,-1
194711721,kennyhe1,2,59,12,6,38,4,6,2,0,6,-3
194711721,Padthai96,3,48,1,13,0,8,0,4,15,11,-3
194711721,Azypok,4,46,7,17,13,0,0,5,10,5,-4
194704779,tyhjkl,1,58,6,15,0,5,6,5,10,17,0
194704779,silvenfire,2,53,5,9,16,0,5,3,3,17,0
194704779,fl274,3,43,10,25,0,3,8,3,10,0,-6
194704779,kennyhe1,4,40,9,0,26,8,4,6,0,0,-4
194057166,know88,1,49,12,18,10,0,0,4,10,8,-1
194057166,black_games,2,48,9,7,25,0,15,4,0,0,-3
194057166,Ladulle,3,44,11,9,4,0,6,7,0,18,0
194057166,kennyhe1,4,44,1,19,0,7,5,2,15,1,-5
194044567,jcburgoa,1,51,9,23,4,0,9,3,0,13,-1
194044567,witeken,2,49,3,9,0,3,13,4,10,11,-1
194044567,kennyhe1,3,45,12,21,13,0,0,3,5,5,-2
194044567,AlexZDnepr,4,42,14,13,10,8,7,4,3,0,-3
194049252,OneFilthyCasual,1,55,3,0,26,4,26,2,3,0,-6
194049252,kennyhe1,2,50,1,24,0,1,6,4,3,13,-1
194049252,Idah0Oo,3,45,13,20,0,0,7,4,0,14,0
194049252,hc4711,4,40,11,18,0,6,4,3,7,5,-3
194048380,Urko87,1,58,12,19,0,3,13,7,10,9,-3
194048380,kennyhe1,2,57,9,8,38,5,7,5,0,0,-6
194048380,sterling15,3,55,13,17,0,4,6,3,7,18,0
194048380,Maxsor,4,48,8,6,0,10,5,8,13,9,-3
194030939,ilya-mim,1,65,11,22,0,0,18,6,7,13,-1
194030939,sterling15,2,64,9,9,48,2,6,5,0,0,-6
194030939,Babino,3,47,5,18,0,2,0,5,10,13,-1
194030939,kennyhe1,4,47,8,13,0,4,0,4,20,10,-4
194030118,Brunix84,1,55,6,18,0,3,5,11,10,9,-1
194030118,Carlos Santana,2,53,1,4,38,0,7,2,0,5,-3
194030118,ValTheVulcan,3,49,5,22,18,2,0,1,10,0,-4
194030118,kennyhe1,4,48,11,10,0,0,15,2,7,14,0
194019744,LifeStyl3r,1,57,8,15,0,4,6,0,20,13,-1
194019744,Flanders01,2,54,4,14,0,6,0,6,10,18,0
194019744,kennyhe1,3,52,7,9,31,3,0,3,10,0,-4
194019744,dbm1563,4,41,3,16,4,0,10,5,10,1,-5
194018752,Tanziro,1,55,7,20,26,0,0,0,10,3,-4
194018752,Flanders01,2,51,11,0,0,6,13,12,7,14,-1
194018752,kennyhe1,3,50,1,23,0,4,24,2,3,0,-6
194018752,dbm1563,4,37,2,0,1,4,0,4,10,18,0
193829895,mangiafico,1,65,11,24,0,2,7,7,7,18,0
193829895,kennyhe1,2,56,5,4,31,0,14,2,10,0,-5
193829895,tony-lee,3,53,3,3,0,4,15,6,10,16,-1
193829895,will_wang,4,39,13,35,0,4,0,4,0,1,-5
193827013,will_wang,1,55,12,26,9,0,13,2,5,4,-4
193827013,mangiafico,2,53,6,12,0,3,2,8,10,18,0
193827013,kennyhe1,3,47,9,16,16,5,4,4,0,5,-3
193827013,tony-lee,4,46,7,8,13,4,8,1,10,5,-3
193818140,tony-lee,1,61,7,26,0,8,7,6,10,7,-3
193818140,raymond_w,2,54,8,9,0,11,8,10,20,0,-4
193818140,Abdullah_,3,49,9,23,0,4,5,7,0,12,-2
193818140,kennyhe1,4,45,12,5,5,0,15,2,10,10,-2
193818140,will_wang,5,42,13,12,16,2,0,2,0,12,-2
193801077,tony-lee,1,69,6,0,62,0,0,4,3,5,-5
193801077,kennyhe1,2,61,1,17,0,3,24,0,15,5,-3
193801077,raymond_w,3,58,12,21,0,7,3,9,10,10,-2
193801077,will_wang,4,48,7,14,1,0,8,1,10,16,-2
193790518,kennyhe1,1,57,6,7,43,0,0,1,0,10,-4
193790518,raymond_w,2,55,10,18,1,9,11,5,10,4,-3
193790518,will_wang,3,54,11,20,0,6,15,3,7,5,-2
193790518,tony-lee,4,43,7,7,4,2,8,7,3,13,-1
193808370,TRANSFAGARASAN,1,67,7,27,0,0,8,8,10,16,-2
193808370,kennyhe1,2,52,1,11,0,7,8,3,15,10,-2
193808370,h3awee,3,43,12,9,17,0,7,11,5,0,-6
193808370,metwo21,4,43,3,19,0,0,11,2,3,10,-2
193795719,kennyhe1,1,56,9,13,4,4,13,8,0,16,-2
193795719,samurai-cat,2,47,3,9,10,0,8,1,3,16,0
193795719,Bl4ckM4mb4,3,46,5,12,18,4,0,5,10,1,-4
193795719,Wylbo,4,41,1,16,0,3,8,2,15,1,-4
193795467,kennyhe1,1,62,11,26,0,2,6,4,7,17,0
193795467,Peach Star,2,55,7,6,55,0,0,0,0,0,-6
193795467,Valentyna333,3,45,2,7,18,0,0,2,10,9,-1
193795467,Jujuderosny,4,44,3,10,0,7,8,6,10,5,-2
193796616,kennyhe1,1,54,3,19,0,3,11,3,10,10,-2
193796616,onyksdragonfly,2,47,6,11,16,0,6,3,3,11,-3
193796616,Naizeee,3,42,5,29,5,0,0,4,10,0,-6
193796616,Bagheraa,4,37,11,0,10,0,3,3,7,15,-1
193798973,lihaoz,1,64,8,15,0,4,11,3,13,18,0
193798973,Richford,2,62,12,20,0,8,9,5,10,10,0
193798973,DiezL59,3,56,2,0,36,6,8,5,3,3,-5
193798973,kennyhe1,4,50,6,17,0,6,0,7,10,12,-2
193798973,GuiCTBA,5,47,10,20,5,0,9,3,10,3,-3
193798973,Top_cat1,6,44,14,21,10,0,14,2,3,0,-6
193796581,kennyhe1,1,68,9,5,55,0,7,3,0,1,-3
193796581,Philippus,2,55,3,20,0,0,7,1,10,17,0
193796581,Mipu249,3,54,11,19,0,5,13,6,7,8,-4
193796581,Clorynda,4,53,8,8,0,6,9,7,20,5,-2
193770122,d0mru,1,1,14,2,2,0,0,1,0,0,-6
193770122,Tie-Breaker,1,1,9,48,55,25,33,17,3,18,0
193770122,CXAAJL,1,1,8,3,0,0,0,2,3,0,-6
193770122,kennyhe1,4,0,13,0,0,0,0,1,0,18,0
193748781,YuriyBrun,1,59,2,15,13,0,5,0,10,17,-1
193748781,y0y0o2,2,47,7,14,18,0,0,6,10,3,-4
193748781,kennyhe1,3,47,12,12,17,0,6,0,5,10,-3
193748781,tokiny,4,30,3,17,0,2,0,6,3,5,-3
193734229,Jordix,1,64,13,13,0,7,9,10,7,18,0
193734229,altblack,2,57,9,16,0,7,10,6,0,18,0
193734229,General Buato,3,56,12,6,16,3,17,9,10,0,-5
193734229,Leeofua,4,56,4,24,0,3,6,3,10,11,-1
193734229,AdelineRss,5,51,10,17,0,6,0,6,10,13,-1
193734229,y0y0o2,6,47,14,18,31,0,0,1,3,0,-6
193734229,kennyhe1,7,45,1,15,0,4,12,4,15,0,-5
193732737,Ornithorynque,1,53,1,0,13,7,0,7,8,18,0
193732737,kennyhe1,2,53,10,22,0,0,13,3,10,8,-3
193732737,sallyseton,3,48,9,8,31,2,0,3,0,8,-4
193732737,Munshi92,4,40,7,29,1,3,6,1,3,1,-4
193731145,Furian,1,62,5,8,0,0,23,5,10,16,0
193731145,kennyhe1,2,59,14,8,33,4,0,4,3,9,-2
193731145,janneke1306,3,46,13,19,1,0,8,4,7,9,-2
193731145,lolopopoo,4,38,1,18,17,0,5,1,3,0,-6
193738143,kennyhe1,1,57,5,17,4,4,17,3,10,5,-3
193738143,mickmcmickface,2,54,2,0,38,6,7,4,3,0,-4
193738143,Valhot,3,50,11,5,0,6,9,12,7,12,-1
193738143,evasacamuelas,4,47,14,23,4,4,0,0,3,14,-1
193596668,AntoineHH,1,62,3,11,25,6,8,5,0,10,-3
193596668,kennyhe1,2,60,12,29,0,0,0,5,10,17,-1
193596668,Miguel2000,3,47,13,17,0,3,16,2,7,5,-3
193596668,anast63,4,46,14,0,31,8,0,6,2,3,-4
193542930,vof,1,57,4,8,0,10,12,3,10,16,-2
193542930,ikhaathogegebouwen,2,54,2,11,31,0,0,0,10,5,-3
193542930,EllieD19,3,49,7,18,1,0,17,9,3,5,-4
193542930,kennyhe1,4,44,5,3,21,0,6,1,10,5,-2
193538658,Mipu249,1,62,6,16,38,0,7,4,3,0,-6
193538658,Ewgw28,2,59,9,3,31,4,7,3,0,12,-1
193538658,fcgermany,3,59,12,23,0,0,12,2,5,17,0
193538658,kennyhe1,4,44,3,19,0,6,0,7,10,5,-3
193536875,kennyhe1,1,59,2,13,48,0,0,1,3,0,-6
193536875,CXAAJL,2,58,11,10,4,0,23,6,7,11,-3
193536875,Armel Pépé,3,56,7,8,0,9,16,5,10,10,-2
193536875,DJloul,4,54,12,18,0,5,0,7,10,15,-1
193535683,isagerr,1,60,11,13,1,3,16,3,7,17,0
193535683,El Fug,2,44,8,18,0,4,0,5,20,0,-3
193535683,GuCor,3,41,10,13,0,7,12,5,10,0,-6
193535683,kennyhe1,4,35,9,10,1,0,0,10,0,14,0
193520199,damdel,1,63,13,24,0,0,19,5,7,10,-2
193520199,xav73,2,60,5,0,55,0,0,0,3,6,-4
193520199,Ksyrium88,3,59,9,27,4,0,7,3,0,18,0
193520199,Padthai96,4,53,10,16,0,9,4,4,10,11,-1
193520199,kennyhe1,5,50,7,9,18,0,7,2,10,8,-4
193520199,xyzzy,6,41,4,20,0,11,7,5,0,1,-3
193520199,Nib33,7,35,8,9,2,0,0,4,20,5,-5
193526077,GuavaBee,1,53,14,21,1,8,14,9,2,3,-5
193526077,kennyhe1,2,50,6,6,18,0,15,3,3,8,-3
193526077,giga koks,3,45,11,15,1,2,0,8,7,13,-1
193526077,WinonaKai,4,41,1,21,0,0,0,1,15,7,-3
193526077,rekamos,5,39,3,4,0,6,6,4,10,10,-1
193521425,Afaldir,1,59,8,11,0,0,16,2,20,11,-1
193521425,kennyhe1,2,55,6,7,38,1,5,2,3,3,-4
193521425,rekamos,3,49,9,21,1,8,7,7,0,6,-1
193521425,KorPost,4,45,14,18,2,5,6,7,3,6,-2
193525733,DJencarton,1,54,1,15,25,0,0,1,3,10,0
193525733,kennyhe1,2,52,5,4,16,0,15,2,10,8,-3
193525733,dolcepulce,3,37,10,19,0,7,0,3,5,6,-3
193525733,Afaldir,4,31,2,0,16,0,0,5,10,3,-3
193524661,kennyhe1,1,54,8,16,0,0,9,2,20,10,-3
193524661,Naina0512,2,44,5,6,9,0,7,7,10,7,-2
193524661,gn01398532,3,40,10,4,1,9,4,6,10,10,-4
193524661,duck5427,4,31,2,15,0,0,0,7,3,8,-2
193372271,Ehrenfest,1,56,8,19,0,0,8,2,20,8,-1
193372271,HelmutFritz,2,52,7,10,26,0,8,3,10,0,-5
193372271,Mipu249,3,44,4,14,1,5,5,1,0,18,0
193372271,kennyhe1,4,30,12,11,1,2,0,9,5,5,-3
193360878,JTVN,1,65,14,4,48,4,9,2,3,0,-5
193360878,karta0974508,2,59,12,30,0,0,5,5,10,11,-2
193360878,Tainahelena,3,54,13,16,0,10,0,9,7,12,0
193360878,EdCalKut,4,53,11,17,0,6,6,5,7,13,-1
193360878,Deka_fr,5,45,1,4,5,0,16,2,15,6,-3
193360878,kennyhe1,6,41,10,15,0,0,12,3,10,5,-4
193369786,kennyhe1,1,54,11,9,2,4,11,5,7,17,-1
193369786,Tainahelena,2,53,8,11,0,9,0,8,20,8,-3
193369786,Gk80,3,45,2,16,1,0,13,3,10,5,-3
193369786,BadmouseWW,4,41,13,25,0,0,5,3,7,5,-4
193361115,kennyhe1,1,60,14,12,16,0,14,0,3,16,-1
193361115,Atram22,2,58,11,24,4,0,0,5,7,18,0
193361115,eggbeater,3,48,13,19,0,8,13,5,7,1,-5
193361115,Batessa,4,46,1,0,26,3,0,7,15,0,-5
193321267,Black Lech44,1,53,12,17,0,0,8,6,10,14,-2
193321267,kennyhe1,2,52,2,21,0,5,26,2,0,2,-4
193321267,PapaRimsky,3,39,10,17,9,2,0,4,5,6,-4
193321267,gnegne93,4,32,13,0,16,0,4,0,0,14,-2
193317294,El Fug,1,56,10,20,0,2,10,2,5,17,0
193317294,kennyhe1,2,53,5,7,31,4,0,3,10,0,-2
193317294,Crzy Cat Lady,3,51,7,3,0,6,22,7,10,5,-2
193317294,_FSC_,4,48,13,25,0,5,0,1,7,11,-1
193317294,MseCicaful,5,37,8,11,9,2,8,9,0,3,-5
193311573,kennyhe1,1,54,12,13,34,0,0,4,5,1,-3
193311573,alexrek,2,52,10,21,0,0,8,4,10,10,-1
193311573,mugje01,3,44,9,12,18,0,2,1,0,13,-2
193311573,Trappy,4,44,4,20,0,4,7,1,10,5,-3
193317821,Don Kha,1,58,5,5,9,4,14,9,10,9,-2
193317821,sdes8204,2,57,13,22,0,3,13,5,7,9,-2
193317821,kennyhe1,3,54,4,19,0,3,4,2,10,16,0
193317821,Sparky0,4,51,2,11,38,4,0,1,3,0,-6
193305379,dende97,1,63,11,10,0,8,8,13,7,17,0
193305379,kennyhe1,2,47,5,20,0,2,8,2,10,8,-3
193305379,TheKatman,3,45,13,21,13,0,0,2,7,4,-2
193305379,boejowen,4,41,9,0,36,0,8,1,0,0,-4
193308327,shamrockshake,1,63,3,14,16,0,10,0,10,13,0
193308327,flofoo,2,53,13,14,1,0,14,3,7,14,0
193308327,OmniAgbor,3,52,9,16,38,3,0,1,0,0,-6
193308327,Mipu249,4,46,8,12,0,4,6,9,20,0,-5
193308327,kennyhe1,5,40,14,14,0,7,5,3,3,9,-1
193304753,LenBoc,1,55,14,0,31,4,0,5,3,13,-1
193304753,Mariusz79,2,50,4,16,0,0,13,0,10,13,-2
193304753,kennyhe1,3,45,1,24,0,5,6,7,8,0,-5
193304753,Seoane88,4,45,12,13,5,0,7,4,10,9,-3
193308880,isagerr,1,56,5,20,16,0,7,7,10,1,-5
193308880,kennyhe1,2,50,3,3,1,12,11,9,10,8,-4
193308880,Vodalain,3,46,11,10,4,4,4,1,7,17,-1
193308880,phil 2011,4,42,8,13,0,0,0,1,20,10,-2
193290029,Laviederêve,1,59,7,22,0,7,0,3,10,17,0
193290029,Karma1516,2,53,10,3,0,5,18,4,10,13,0
193290029,isagerr,3,52,5,6,1,0,21,6,10,9,-1
193290029,sunnypsyop,4,51,8,23,0,6,0,6,20,0,-4
193290029,kennyhe1,5,48,2,3,26,5,6,4,10,0,-6
193296517,ScooterM,1,66,8,21,0,4,10,4,20,9,-2
193296517,kennyhe1,2,52,4,12,0,8,5,4,10,13,0
193296517,Arianef,3,50,12,11,9,0,7,7,10,8,-2
193296517,DaniB2021,4,40,2,3,26,0,6,1,10,0,-6
193298535,sanch27,1,56,2,14,1,0,11,3,10,17,0
193298535,kennyhe1,2,56,7,13,9,0,16,1,10,9,-2
193298535,Pirols,3,52,6,0,38,4,0,3,10,0,-3
193298535,Don Kha,4,50,1,29,9,0,0,0,15,0,-3
193102339,kennyhe1,1,56,5,13,16,0,0,3,10,15,-1
193102339,gigakozak15,2,55,14,13,21,0,7,7,3,8,-4
193102339,José Luis Segura,3,45,11,19,0,0,6,3,7,12,-2
193102339,Giigan,4,43,2,8,1,12,18,5,3,1,-5
193109297,GianGassman,1,53,10,12,0,4,7,2,10,18,0
193109297,kennyhe1,2,51,13,17,0,8,5,8,7,9,-3
193109297,Steevo87,3,49,5,7,32,0,13,0,3,0,-6
193106336,Kroq,1,52,11,22,0,0,7,4,7,13,-1
193106336,demkovva1984,2,52,6,17,10,0,12,1,10,4,-2
193106336,Nioukababouk,3,51,10,11,33,0,0,1,0,10,-4
193106336,kennyhe1,4,43,1,8,0,8,14,3,8,5,-3
193103434,KKB1,1,58,3,26,4,0,6,4,10,8,0
193103434,DMisha,2,52,6,12,10,3,0,4,10,13,0
193103434,Virag96,3,37,9,16,10,6,4,5,0,0,-4
193103434,kennyhe1,4,36,5,0,18,7,7,2,3,0,-1
193105472,VIPush,1,56,9,16,16,4,0,3,0,17,0
193105472,yepateam,2,53,11,24,0,0,27,1,7,0,-6
193105472,Kroq,3,51,5,4,10,0,6,4,10,17,0
193105472,kennyhe1,4,48,7,6,21,9,0,13,3,0,-4
193103440,desktravels,1,52,6,6,21,0,10,3,10,5,-3
193103440,kennyhe1,2,46,4,8,0,3,2,5,10,18,0
193103440,mathpuppie,3,46,14,25,16,3,0,1,3,0,-2
193103440,anastasia7,4,35,10,19,2,0,0,7,5,5,-3
193096190,black_rose_00,1,57,6,16,9,3,13,1,10,8,-3
193096190,-stacho-,2,55,1,18,16,3,0,6,15,0,-3
193096190,kennyhe1,3,55,5,0,25,5,0,4,3,18,0
193096190,Bloubibloub,4,46,3,19,0,0,11,4,10,5,-3
192408424,P L U M P,1,58,9,13,25,0,12,0,0,10,-2
192408424,angel_mika,2,57,11,18,0,5,8,7,7,13,-1
192408424,karollo9921,3,53,10,18,10,0,7,3,10,8,-3
192408424,kennyhe1,4,52,1,13,0,8,10,9,15,0,-3
192407992,Bils80,1,55,13,16,0,0,14,3,7,16,-1
192407992,Kyxos,2,36,8,27,0,3,0,1,8,0,-3
192407992,kennyhe1,3,35,11,4,0,2,13,9,7,2,-2
192408690,kennyhe1,1,59,14,3,36,2,5,4,3,8,-2
192408690,Wizoou,2,49,9,11,31,2,7,2,0,0,-4
192408690,dikey007,3,47,8,17,0,0,0,0,20,11,-1
192408690,CrvenaSaphirra,4,32,13,8,0,1,0,4,7,13,-1
192392409,kennyhe1,1,52,3,5,1,3,8,8,10,17,0
192392409,Manue74,2,51,5,8,25,0,6,2,10,5,-5
192392409,dikey007,3,50,8,21,0,0,4,0,20,7,-2
192392409,Bils80,4,45,9,20,10,5,0,8,0,5,-3
192398857,Maa_,1,59,10,33,0,0,7,3,10,8,-2
192398857,kennyhe1,2,57,11,0,0,8,18,8,7,16,0
192398857,Bils80,3,45,6,18,0,0,8,6,10,5,-2
192398857,Joksi,4,42,9,6,31,7,0,1,0,0,-3
192394975,paulmccarthy89,1,64,10,19,0,4,11,3,10,17,0
192394975,guampalmguth,2,51,9,5,9,7,7,12,0,13,-2
192394975,kennyhe1,3,47,6,17,21,0,8,0,0,4,-3
192394975,Shantanuvithaldas,4,44,7,11,18,5,12,0,3,0,-5
192392372,Cantosan,1,64,10,9,0,11,15,7,10,13,-1
192392372,dcamp1225,2,55,13,15,10,3,7,7,7,9,-3
192392372,Toushika,3,53,8,14,0,0,0,1,20,18,0
192392372,guampalmguth,4,50,12,17,5,0,10,5,5,10,-2
192392372,PontiacBandit007,5,46,11,20,0,5,6,11,7,1,-4
192392372,kennyhe1,6,44,9,6,34,4,0,6,0,0,-6
192392372,Eowyn56,7,40,14,14,16,0,0,4,3,5,-2
192224819,kennyhe1,1,59,10,22,0,3,20,0,5,10,-1
192224819,Frranko Dadurski,2,57,8,21,0,0,15,1,8,13,-1
192224819,alirezakn,3,46,14,3,33,5,0,9,2,0,-6
192224819,millery3,4,43,11,5,9,4,7,4,7,10,-3
192220876,Wilhelm1234,1,83,14,12,55,0,0,5,2,11,-2
192220876,Amibo_99,2,70,3,15,0,11,9,7,10,18,0
192220876,Flotiran,3,60,9,35,1,4,24,2,0,0,-6
192220876,kennyhe1,4,51,4,5,0,8,8,9,3,18,0
192220876,Tartotruff,5,51,8,21,0,7,0,5,20,3,-5
192220876,jurelaw,6,47,5,15,0,0,6,6,10,12,-2
192220876,cebus,7,38,13,4,31,0,0,1,7,0,-5
192221854,Zecchetta,1,62,11,15,0,8,7,7,7,18,0
192221854,Yerdo,2,55,7,18,0,4,7,3,10,13,0
192221854,kennyhe1,3,47,5,18,25,0,0,6,3,0,-5
192221854,Nathaniel Su,4,46,3,12,0,7,20,1,10,0,-4
192224372,kennyhe1,1,53,11,18,0,0,7,5,7,16,0
192224372,KingMidas_505,2,48,8,8,0,13,0,8,13,8,-2
192224372,magda_j,3,39,3,6,18,0,5,1,3,8,-2
192224372,naduss,4,38,13,8,16,2,7,2,7,0,-4
192216579,naduss,1,54,5,0,26,0,7,7,10,8,-4
192216579,G5CD,2,48,6,21,1,0,6,1,10,11,-2
192216579,kennyhe1,3,46,10,15,0,4,11,1,10,7,-2
192216579,Carmifp,4,40,11,14,1,4,4,4,7,8,-2
192218017,troneglace,1,63,8,35,0,4,8,1,3,13,-1
192218017,Cécile_Leth,2,48,12,20,9,4,12,7,2,0,-6
192218017,alvor22,3,47,7,3,0,3,16,6,10,10,-1
192218017,kennyhe1,4,41,9,0,31,2,0,1,0,10,-3
192216823,chilcent,1,59,3,15,0,3,12,1,10,18,0
192216823,littlerobin01,2,55,2,8,18,5,0,3,3,18,0
192216823,Jonny Nsofor,3,54,14,0,48,3,0,6,3,0,-6
192216823,kennyhe1,4,47,6,39,0,0,8,3,3,0,-6
192216411,apoptose69,1,55,8,18,0,4,10,4,20,2,-3
192216411,kennyhe1,2,48,5,11,17,3,2,8,10,1,-4
192216411,sallyseton,3,48,4,21,5,0,0,1,10,13,-2
192216411,thaolinh1292,4,46,6,0,9,2,8,2,10,16,-1
192208709,MrEd,1,60,9,0,48,8,0,3,0,4,-3
192208709,kennyhe1,2,55,12,14,0,4,7,12,10,10,-2
192208709,JB44KITE,3,55,11,4,0,9,9,10,7,17,-1
192208709,vCYMPAKv,4,51,8,28,0,0,5,2,20,0,-4
192208709,Sparday,5,49,13,23,0,0,6,5,7,10,-2
192208709,jnicks14,6,43,10,7,0,4,15,2,10,8,-3
192172525,DMisha,1,58,10,8,0,7,14,7,10,12,0
192172525,kennyhe1,2,54,14,28,0,8,7,6,3,5,-3
192172525,Tony Million,3,42,6,10,10,0,7,0,10,7,-2
192172525,Swan1986,4,30,5,10,13,0,0,3,3,5,-4
192176272,ifasoldt,1,52,14,17,10,6,7,4,3,7,-2
192176272,Wonderkind,2,51,11,19,0,6,10,3,7,10,-4
192176272,Eldiablotaz,3,49,6,14,13,0,0,3,10,10,-1
192176272,kennyhe1,4,38,9,11,1,4,14,6,0,4,-2
192169182,Amano T,1,55,9,7,0,9,11,14,0,14,0
192169182,kennyhe1,2,53,11,31,1,3,0,5,3,13,-3
192169182,Béta Bloquant,3,52,6,8,13,3,8,3,10,8,-1
192169182,nika987,4,48,10,7,0,8,14,7,10,4,-2
192169182,JLFK,5,48,12,21,13,0,4,2,10,2,-4
192169182,Bowwww,6,42,8,18,10,4,0,2,13,0,-5
192169182,Leaurynn,7,40,14,12,9,0,0,4,3,13,-1
192164940,Peach Star,1,55,11,3,0,6,16,5,7,18,0
192164940,Chenkoff,2,47,5,8,0,9,14,7,10,3,-4
192164940,kennyhe1,3,40,13,25,0,5,0,8,0,5,-3
192164940,CrissHUN,4,39,1,22,2,0,0,1,15,1,-2
192146002,Hedgehog,1,57,9,4,31,6,15,5,0,0,-4
192146002,Wonderkind,2,51,10,24,0,0,11,3,5,9,-1
192146002,AxelLeGrand,3,47,14,10,10,5,0,5,3,14,0
192146002,kennyhe1,4,42,12,18,5,3,0,4,10,5,-3
192132429,KuroMoon,1,57,6,15,13,0,17,8,10,0,-6
192132429,Knight who says Ni,2,57,11,8,13,0,9,2,7,18,0
192132429,kennyhe1,3,49,12,11,18,4,6,6,10,0,-6
192132429,Oktubre_Rojo,4,48,9,9,10,3,7,1,0,18,0
192132107,Aria001,1,57,13,27,0,8,0,4,7,12,-1
192132107,kennyhe1,2,54,4,20,25,0,0,4,3,5,-3
192132107,veselinast19,3,53,3,10,0,3,15,5,10,13,-3
192132107,przemrad,4,52,8,3,0,7,6,9,20,9,-2
192132107,MlleLianna,5,52,7,33,0,0,0,6,10,5,-2
192132107,KingTiger85,6,37,5,3,13,0,6,5,10,0,0
192132107,Sandrikarwen,7,33,2,11,16,3,0,6,0,0,-3
191995167,Radagotzh,1,64,9,3,64,1,0,1,0,0,-5
191995167,AnaWoj,2,55,8,22,1,0,0,1,20,12,-1
191995167,kennyhe1,3,52,6,17,0,0,11,4,10,11,-1
191995167,Epictète,4,52,14,20,0,3,17,3,3,8,-2
